text,like_count,author,is_favorited,_time_text,video_title,is_Hate?
"End of passion play, crumbling away
I'm your source of self-destruction
Veins that pump with fear, sucking darkest clear
Leading on your death's construction
Taste me, you will see
More is all you need
Dedicated to
How I'm killing you
Come crawling faster (faster)
Obey your master (master)
Your life burns faster (faster)
Obey your master, master
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name 'cause I'll hear you scream
Master, master
Just call my name 'cause I'll hear you scream
Master, master
Needlework the way, never you betray
Life of death becoming clearer
Pain monopoly, ritual misery
Chop your breakfast on a mirror
Taste me, you will see
More is all you need
Dedicated to
How I'm killing you
Come crawling faster (faster)
Obey your master (master)
Your life burns faster (faster)
Obey your master, master
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name 'cause I'll hear you scream
Master, master
Just call my name 'cause I'll hear you scream
Master, master
(Master, master, master, master)
Master, master, where's the dreams that I've been after?
Master, master, you promised only lies
Laughter, laughter, all I hear or see is laughter
Laughter, laughter, laughing at my cries
Fix me!
Hell is worth all that, natural habitat
Just a rhyme without a reason
Never-ending maze, drift on numbered days
Now your life is out of season
I will occupy
I will help you die
I will run through you
Now I rule you too
Come crawling faster (faster)
Obey your master (master)
Your life burns faster (faster)
Obey your master, master
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name 'cause I'll hear you scream
Master, master
Just call my name 'cause I'll hear you scream
Master, master",0,@sinman222,False,3 weeks ago,Master of Puppets (Remastered),0
Worst Part: 0:00 - 0:00,0,@katanamainlol,False,3 weeks ago,Master of Puppets (Remastered),0
I want to believe you hear this song when you’re burning in the lake of fire in hell (Yes I am a Christian),0,@EddieJackson12,False,3 weeks ago,Master of Puppets (Remastered),0
Jeff Sokol anyone? 🍕 😂,0,@Captain_Obvious_Says,False,3 weeks ago,Master of Puppets (Remastered),0
3:32 The Bridge. Ohh my god the bridge and how i love it,0,@IxarYTXD,False,3 weeks ago (edited),Master of Puppets (Remastered),0
Master of puppets 🤘🏼🤘🏼🤘🏼😎,1,@jonathansanchezsaez7386,False,3 weeks ago,Master of Puppets (Remastered),0
0:27 that guitar 🤘🏻,0,@Montyronaldo,False,3 weeks ago,Master of Puppets (Remastered),0
Who listening at 2025?,0,@karlosvelazquez6970,False,3 weeks ago,Master of Puppets (Remastered),0
my friend recommended this im in love,0,@SolaceMcfly,False,3 weeks ago,Master of Puppets (Remastered),0
Who else mastering their puppet rn?,3,@Cyberstorm54,False,3 weeks ago (edited),Master of Puppets (Remastered),0
"im seeking my destroyer if that counts
(seek & destroy reference)",1,@SkyrleWithAnS,False,3 weeks ago,Master of Puppets (Remastered),0
Anyone here March 3rd 1986?,0,@clintlarose8737,False,3 weeks ago,Master of Puppets (Remastered),0
"You can just feel Cliff filling in the low parts of the riff, his bass just seeps through the whole song",1,@TetrisKing11-z3y,False,3 weeks ago (edited),Master of Puppets (Remastered),0
Dude that was me,0,@clintlarose8737,False,3 weeks ago,Master of Puppets (Remastered),0
"Im 13 years old. These are my taugths about music:
Taylor Swift: trash
Bruno Mars: trash
Metallica: goats
AC/DC: goats
Nirvana: goats
Foo Fighters: goats
Michael Jackson: goat
Prince: goat
Loinel Richie: goat
Rolling Stones: goats
a-ha: goats
Europe: goats
Survivor: goats
Tears for Fears: goat

Basically songs released between 60's to 90's (and sometimes early 2000's) is goat music. Newer than that will be trash most of time. For Axel F also by example: Crazy Frog: trash, Harold Faltermeyer: goat
Commented on this video because hardrock and metal are my favorite genres in music. Sorry for bad english",4,@MaxTherssen,False,3 weeks ago,Master of Puppets (Remastered),0
"Growing up you'll realize Bruno Mars isn't even that bad 😂

Taylor Swift is horrible though",1,@louwie9687,False,2 weeks ago (edited),Master of Puppets (Remastered),0
"I finally discovered why Doom 1 music is soo good.
When I touch a guitar this will be the first music I will play. Live, laugh and rock!",13,@MikasaPalmeirense,False,3 weeks ago,Master of Puppets (Remastered),0
Ask me y it's 40,0,@carolmoos5244,False,3 weeks ago,Master of Puppets (Remastered),0
"Metallica I listened to them a long time and then it was the speed that caught my attn. So now, I always loved solos a ripping it up. That was that.",0,@656MrJibwaman,False,3 weeks ago,Master of Puppets (Remastered),0
"Excellent, varied rock and metal radio station. Google it: ""shogun rocks laut""  Have fun...",0,@RetoKaufmann-w1o,False,3 weeks ago,Master of Puppets (Remastered),0
Any one in 3700?,4,@michaelmaximilian913,False,3 weeks ago,Master of Puppets (Remastered),0
This paired up in a zombie apocalypse horde ngl,1,@GLUTTONOVNAVITY,False,3 weeks ago,Master of Puppets (Remastered),0
Who’s in 2001 September 11,1,@katiemoore924,False,3 weeks ago,Master of Puppets (Remastered),0
Bro thinks he’s cool,0,@Bfdiremote-v9y,False,2 weeks ago,Master of Puppets (Remastered),0
Eddies death brought me here the real ones know 🫡🥲,1,@M3stic,False,3 weeks ago,Master of Puppets (Remastered),0
Really Eddie Munson ❤❤❤😢😢,1,@BiancaLaurino-wy8kn,False,3 weeks ago,Master of Puppets (Remastered),0
Master of prepucio 🗣️🗣️,0,@mateorafaelpadillaparedes5001,False,3 weeks ago,Master of Puppets (Remastered),0
It reminds me of that movie called zombieland.,0,@michaelhillsley4329,False,3 weeks ago,Master of Puppets (Remastered),0
if it was master of puppets why is he going up the frets?,0,@sixninetwo692,False,3 weeks ago,Master of Puppets (Remastered),0
"I first heard this song in 1898 when I was 46 years old, it's now 35 years later in 2025 and I'm 25 years old listening to it and crying! Such amazing memories xoxox",0,@plume...,False,3 weeks ago,Master of Puppets (Remastered),0
"This album is 20 years older than I am, but I recently started discovering these older Metallica songs.^-^
I was a bit familiar with their most popular songs from the black album and that stuff, of course, but I started discovering these older tracks some time ago too.",0,@Pixxie_Princess,False,3 weeks ago,Master of Puppets (Remastered),0
"!!!Excellent, varied rock and metal radio station. Google it: ""shogun rocks laut""  Have fun!!",0,@RetoKaufmann-w1o,False,3 weeks ago,Master of Puppets (Remastered),0
"Holy fuck, when did YouTube get so obnoxious with ads? Two 20 second unskippable ads before the video started, another at 10 seconds and another at 20.

Yes, I know ad blockers exist, but I am unable to set one up where I am",0,@gamehours5751,False,3 weeks ago,Master of Puppets (Remastered),0
"Lyrics

[Instrumental Intro]

[Verse 1]
End of passion play, crumbling away, I'm your source of self-destruction
Veins that pump with fear, sucking darkest clear, leading on your death's construction
Taste me, you will see, more is all you need
Dedicated to how I'm killing you

[Pre-Chorus]
Come crawling faster (Faster)
Obey your master (Master)
Your life burns faster (Faster)
Obey your master, master

[Chorus]
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name cause I'll hear you scream
Master, master
Just call my name cause I'll hear you scream
Master, master

[Verse 2]
Needlework the way, never you betray, life of death becoming clearer
Pain monopoly, ritual misery, chop your breakfast on a mirror
Taste me, you will see, more is all you need
Dedicated to how I'm killing you

[Pre-Chorus]
Come crawling faster (Faster)
Obey your master (Master)
Your life burns faster (Faster)
Obey your master, master

[Chorus]
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name cause I'll hear you scream
Master, master
Just call my name cause I'll hear you scream
Master, master

[Interlude]
(Master, master, master, master)

[Guitar Solo]

[Bridge]
Master, master
Where's the dreams that I've been after?
Master, master
You promised only lies
Laughter, laughter
All I hear or see is laughter
Laughter, laughter
Laughing at my cries
Fix me

[Guitar Solo]

[Verse 3]
Hell is worth all that, natural habitat, just a rhyme without a reason
Never-ending maze, drift on numbered days, now your life is out of season
I will occupy, I will help you die
I will run through you, now I rule you too

[Pre-Chorus]
Come crawling faster (Faster)
Obey your master (Master)
Your life burns faster (Faster)
Obey your master, master

[Chorus]
Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name cause I'll hear you scream
Master, master
Just call my name cause I'll hear you scream
Master, master

[Laughter]",5,@limits96,False,3 weeks ago,Master of Puppets (Remastered),0
I can't stop listening to this. :],0,@ErinButler-t7d,False,4 weeks ago,Master of Puppets (Remastered),0
I love this song and this band they got me into metal,1,@agentcombat1842,False,4 weeks ago,Master of Puppets (Remastered),0
Your life burns faster 🥶🥶🥶🥶🥶🥶,1,@Alejandro_Dimebag,False,4 weeks ago,Master of Puppets (Remastered),0
Just one Word: Epic,1,@christiankoller5550,False,4 weeks ago,Master of Puppets (Remastered),0
Happy 39th anniversary to Master of puppets!!,2,@philly2007,False,4 weeks ago,Master of Puppets (Remastered),0
When I hear this I instantly think of Putin & Trump .. guess who’s who ?,0,@katestocker6066,False,4 weeks ago,Master of Puppets (Remastered),0
Anyone else been here since before there was a here??!! Who bought the cassette?!?!?,0,@michaelatherton2256,False,4 weeks ago,Master of Puppets (Remastered),0
"Imagine the final laughs part: seeing yourself falling slowly into a deep pit, your arm trying to hold on to something, the strings you though saved you begin to snap rapidly (pov perspective). The edge of the precipice is sorrounded by little demons with your own face, laughing at you going down.",0,@alexbardas724,False,4 weeks ago (edited),Master of Puppets (Remastered),0
First time listening and at 3:31 it gives me goosebumps,0,@AsrielDreemur-u5h,False,4 weeks ago,Master of Puppets (Remastered),0
Who's here after the Stranger Things finally?,3,@N1c-oH,False,4 weeks ago,Master of Puppets (Remastered),0
"My grandma always said to me (born in 1938 passed in 2020) no matter how good or bad things are what changes happens comes and for every good or bad person around the world of ehat we are of anything!

We're all puppets of the world life and such wise! I do believe it along with covid and social media!",0,@MarkFendy-sw7hn,False,4 weeks ago,Master of Puppets (Remastered),0
We need music THIS IS MUSIC!!!!!!,0,@cameronheggie9384,False,4 weeks ago,Master of Puppets (Remastered),0
"Theology and Politics, past, present and future, all in one band",0,@TheWhiteHorseRides,False,4 weeks ago,Master of Puppets (Remastered),0
6:09 one of the most underrated parts of the song. What a riff man,3,@ashtonsparkszx12,False,4 weeks ago,Master of Puppets (Remastered),0
Happy Birthday master of puppets today March 3rd 2025,3,@MattHocking-h5r,False,4 weeks ago,Master of Puppets (Remastered),0
1:00 the metal power,3,@KaleuGamer12,False,4 weeks ago,Master of Puppets (Remastered),0
"!Excellent, varied rock and metal radio station. Google it: ""shogun rocks laut""  Have fun.",0,@RetoKaufmann-w1o,False,4 weeks ago,Master of Puppets (Remastered),0
Anyone in march 3rd 2025,1,@danielquinonesanorve8796,False,4 weeks ago,Master of Puppets (Remastered),0
"Pls stop with this anyone in xxx trend
It's cringe and annoying asf 💀💀",0,@QBZ174,False,3 weeks ago,Master of Puppets (Remastered),0
​ @QBZ174 jaja Is true but i put It cuz march 3rd Is master of pupets birthday,0,@danielquinonesanorve8796,False,3 weeks ago,Master of Puppets (Remastered),0
4:05 is the best part personally,0,@zrx_ytgaming45,False,4 weeks ago,Master of Puppets (Remastered),0
Greatest intro,0,@tommypiffington3374,False,4 weeks ago,Master of Puppets (Remastered),0
Happy birthday master of puppets may the universe bless us all👊,0,@countrysun-dw6pm,False,4 weeks ago,Master of Puppets (Remastered),0
The best metal album of all time is 39 years old. Happy birthday master of puppets,0,@mahserin4atls75,False,4 weeks ago,Master of Puppets (Remastered),0
"Learnt this song without a metronome. Was trying to play it with this. Long story shirt, my entire right arm hurts. Kids, always use the Metronome",0,@RakhiA-t4u,False,4 weeks ago,Master of Puppets (Remastered),0
I was never a fan of Metallica until I heard master of puppets,0,@ayeshasiddika8603,False,4 weeks ago,Master of Puppets (Remastered),0
5:42 - 6:10 The BEST part of the song in my opinion.,5,@Alastor_Radio_Demon-HH,False,4 weeks ago (edited),Master of Puppets (Remastered),0
Im going to discribe this song in two words:Hell Yeah,0,@Azoh844,False,4 weeks ago,Master of Puppets (Remastered),0
❤Back in Army in Germany ❤,0,@brunoBEGARANI-kx2ey,False,4 weeks ago,Master of Puppets (Remastered),0
