text,like_count,author,is_favorited,_time_text,video_title,is_Hate?
"Yes,your second mom's  timepass chapri",0,@nathanbekh1340,False,5 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Yes,im from 2030,im your cameraman in 2030 who took your video with your mother in sexy position.bcz cameraman never dies.hope your honeymoon with your mother was worth it.",0,@nathanbekh1340,False,5 months ago,Hallowed Be Thy Name (2015 Remaster),0
Who else came here because the machine head cover?,1,@DJDunnOfficial2024,False,6 months ago,Hallowed Be Thy Name (2015 Remaster),0
ABOUT TO HIT THE FUTURE PAST TOUR CONCERT IN 3 HOURS IN PERTH WEST AUSTRALIA.....BUT WHY NOT THIS IN THE LINE UP??? UUUGHHH,1,@virgomonkey68,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Dark Nights off the soul🐉🙏❤️‍🔥,0,@barbarabrnja7522,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Second riff is just the best of all time hands down,9,@iceboxchamberlain1,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
It's unreal.,1,@Lizalotte,False,6 months ago,Hallowed Be Thy Name (2015 Remaster),0
The third one,0,@thomascuriel7611,False,6 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Playing this for my son who turned 20 today,  he went to see them recently,  so this is for you Layne, up the irons!!!...",8,@edwinnabesssr2204,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
By far one of tbe greatest heavy metal song of all times.,1,@brincolinesgatopiolin4586,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Sadly this was a warming for me jesus said look for the fisher of man wel his time is up almost time for psalm 137 and trow my fishing gear in the river here in the netherlands,0,@DennisBeerends-bx9ew,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
After all I am not afraid of jiving. So cut me some slack jack!,0,@BoundInChains,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Iaeam handed help😮,0,@יעקבשורין,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Best metal song of all time,2,@jean-yveswoestyn6295,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
"As I wander through the desolate streets of Chennai at midnight, my heart heavy with the weight of my wife's scorn and my daughter's tears, I find solace in the haunting melodies of a tea shop playlist. And then, like a beacon of hope in the darkness, this song plays on, a reminder that I must not surrender to the tempests of my mind, but find the strength to rise above the turmoil and hold on to hope, no matter how fleeting it may seem.",2,@saminathankandasamy274,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
30yrs since i last heard this.Superb!,0,@shaundavenport621,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
"As someone that manages to listen to many different music styles, sometimes its hard to pick the best song from a band or a singer or a DJ. 

Strangely enough even though Iron Maiden have an amazing collection of albums you can listen from start to finish, this song is not just my favourite Iron Maiden song, its my favourite song of all-time. And its sad that bands of today are not able to replicate the brilliance of bands like Iron Maiden, Metallica, Led Zeppelin, Pink Floyd, Black Sabbath and if they are they are unknown by the masses.
The saying they dont make them like they used to should not have to be used in music.",1,@franciscoferreira8557,False,7 months ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"Iron Maiden,, love them.. makes great memories for me listening to this song,,",1,@purk741,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
The greatest lyrics ever written,1,@diwasrai7497,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
So sick this song 🤛🤛,1,@Seadog22-,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
"I came across the lyrics, the other day, and I immediately started to sing it. I hadn't listened to it in a decade.",1,@wickedkarma7569,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
I’ve got tickets to go and see them because they are coming to Perth wa and it is once in a lifetime,2,@arkanglmaniac1158,False,7 months ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"Great stuff!  Likewise, totally agree it is a once in a lifetime event .. I've got tickets to see them on Friday next week in Melbourne, and can't believe AFL scheduling means I won't be able to see the Mighty Hawks play the Bulldogs over the road at the 'G!",0,@rogermcintosh8432,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
"The time is perfect, and it is time to rock & roll with the heart of sol or an iron first and a thorn in there klacker!!!!",2,@ShawnMoriarty-n4l,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
immortal song 🤘🏻,1,@miltonsippert5634,False,7 months ago (edited),Hallowed Be Thy Name (2015 Remaster),0
2024 iron maiden forever the beast,0,@geovanedejesusbarbosa4839,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Should have stuck with the original blue background on the cover, even though this one was what was originally intended. The grey dampens the effect.",0,@srvuk,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
They deserve their own guitar hero!! I miss those games,0,@rexisog,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Of course there’s someone even on 2024, for this timeless masterpiece!",0,@DarioFranzoni-s5o,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
My ear drumz r ringing  thats RocknRoll haby,0,@MorleyAnderson-t5u,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Bit more appreciation now I'm older,0,@MrMartinsla,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
So fucking good in 2024 !!!,0,@TomDesalpes,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
I have been denying this song as my favirite maiden song for over 15 years but I think i'm there its pure perfection,0,@CoreyArsenault-c8t,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Still listening to Iron Maiden 
Up the Irons",0,@kenelliott6426,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Rocking next month in Brisbane o yeah,0,@adamnixon1332,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Probably the best and most iconic metal riff of all time.,56,@justchilling177,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Phantom  of the opéra its suite good,1,@arthurfine2546,False,6 months ago,Hallowed Be Thy Name (2015 Remaster),0
This is Original of DK Country Gangplank Galleon !,0,@Kollectis,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
The Best song of Maiden!👍,0,@marinocasas4577,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
2024 2025 2026 till the last breath,1,@MrCemal1907,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
As a kid I always knew this song is creep as hell then I grow up and I knew I was right!!!!!!,0,@vangelismaros8496,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
So freaking awesome. Didn't age one day,5,@alon_mizrahi,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
your late it's year 11158,0,@uhiakruger335,False,5 months ago (edited),Hallowed Be Thy Name (2015 Remaster),0
I’m 40 and still love Iron Maiden after 20 years still rocks 🤘🏻,10,@richardstone8615,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
Maiden will never be beat they are mental gods 🤘,3,@farmer2113,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
me too!! shit never gets old!!!!!! 🤘,1,@marchurgranny12,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
"We be before,  we are now ,  we be always 💪🏻🙋🏼‍♂️",1,@marekdlk3242,False,7 months ago,Hallowed Be Thy Name (2015 Remaster),0
I'll be back in 2026,6,@nobody-yk2hu,False,6 months ago,Hallowed Be Thy Name (2015 Remaster),0
Livin on a song 2029,4,@testedazueira3687,False,6 months ago,Hallowed Be Thy Name (2015 Remaster),0
Couple of months away 🤘🏻,0,@didoVTDM,False,5 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Every bady,!!! Are here!!❤",1,@angelbonilla6583,False,3 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Yeah, in Catanduva, from Brazil",0,@jeronimojoseferreiraneto7533,False,1 month ago,Hallowed Be Thy Name (2015 Remaster),0
"In Russia, the rock band ""Aria"" seems to have the beginning in the song ""Night is shorter than day""",3,@DMZproductionprogrammingLLC,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"The best (beast), playing one of the best",0,@Bruce-qd8yy,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Huda or gilp""ibéria"",Berts grow 5/10 santsclaws...never fevers Days",0,@AndreLuisMoreiraGoncalves,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Do not patronize this kind of devil song,BEWARE !!!!!!",0,@RolandoBustamante-i1n,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Maser of Miden...,0,@rockxigenio5475,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
I will love this song until the day I die.,0,@NikCamper,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Awasome  always will be to me metal saved my life❤,0,@BrianGourley-f6v,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Right here,  never leaving ❤",0,@DanielVile,False,1 month ago,Hallowed Be Thy Name (2015 Remaster),0
Loooow never sounded so highhhh,0,@HBNG232,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
This is in my opinion the album to be regarded as their best. Not my favourite however,0,@Kamil_Srnka,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
2028 anyone? No? Just me? Okay fine.,0,@evaziegelmann4253,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Behind Rhyme of the ancient mariner, its gotta be the best clising track to an album ever 💪🍻🎶🎸🤙",1,@ernestdavis3237,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
My first CD,0,@craigallen8988,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"I really like how the album cover is the one of S.O.D. Makes me, a S:O.D. fan, pretty happy.",0,@UNImate_official,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Up the irons 2024❤ 🇨🇱🤘☠️,2,@pablommeza,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Fookin dare fookin i. U do it lol.,0,@SarahWhittaker-sg6mx,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Whys he messin wiv me😂,0,@SarahWhittaker-sg6mx,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
That was fooling. 🤣,0,@SarahWhittaker-sg6mx,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Fooling loosely obviously.  🤣,0,@SarahWhittaker-sg6mx,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
I'm that one who knows axl rose.,0,@SarahWhittaker-sg6mx,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Omgoshshh nowwwww happenings🎉,0,@TheAien123,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
This is THE ONE OF THE ONE OF IRON MAIDEN,1,@mladja1986,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"EM NOME DOS ROQUEIROS VASCAINOS DE NITEROI RJ BRASIL, ISSO NAO É UMA MUSICA  ISSO E UM HINO.",1,@Orionwill919,False,8 months ago (edited),Hallowed Be Thy Name (2015 Remaster),0
IRON MAIDEN FOR LIFE.,0,@noahjustkilledyou,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Top 5 iron music!,1,@ricardomasetti27,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
this song is  FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUCK ING SONG!!!!,1,@erikocc6945,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
12th july,0,@stevengreenhow6935,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
So good!! Love listen again thanks ❤🎸 🎶,0,@AnaFrancisco-du8jy,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Masterpiece. Greetings from Brazil 🤘🏻🇧🇷,1,@danielmicalidecarvalho7634,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Love to my bud Ronjon.

We used to jam together this song. He may not be here with us, I hope to jam with him again in the afterlife.",2,@yeasefakbar,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
I’m sorry for your loss,1,@toxicwaste225,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
"One of the greatest songs of all time, amazing live, truly incredible",0,@joelburke5352,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Came for the energy. Stayed for the storytelling. Left with existential questions.,0,@dimejiogunranti9001,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Timeless give us more,1,@DonSalt,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Iron forever in 2024,2,@mathieuhelle7296,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
The Tories 2024 😂😂😂😂,0,@MoggieJr,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
This voice like an opera,0,@amecotton,False,8 months ago,Hallowed Be Thy Name (2015 Remaster),0
Indisputably one of the best album closers in music history.,0,@darthvader2812,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
The best rock song i ever heard,0,@אליהסימןטוב-ז9צ,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
Inside in my mind brain Monster,0,@patrickmondou954,False,9 months ago (edited),Hallowed Be Thy Name (2015 Remaster),0
"great song, but all of their songs are pretty similar nonetheless 😂",0,@ingediana,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Clive's drums live go hand in hand with Steve's bass, they pair so well together. Something i don't think is the same with Nicko.",0,@simonrenshall,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Excellent, varied rock and metal radio station. Google it: ""shogun rocks laut""  Have fun!!!!",1,@RetoKaufmann-w1o,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Remenbering my uncle gave me a disc with a lot of Maiden's music, I was 8 yo. Thank you! 24 years now and enjoying music.",11,@Billy.X,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
how much of Jack Black is there in the vocal intro's song of Bruce?,0,@giorgiorevolver8527,False,9 months ago (edited),Hallowed Be Thy Name (2015 Remaster),0
Halloween be thy name,0,@JesusRodriguez-xi2bn,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
Listening and enjoyining it in 2024 🤘🤘👍👍❤️❤️,1,@bigchief3859,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
I like sabbath better . This  is  just screaming. Hard to.make out the words,0,@SuperLuckao,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
im the sand master i control time,1,@davidjalbert4211,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
"""They take me to the gallows pole"" 

Me: Sends chills down my spine,",1,@MarcusAsenlund,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Just got my driving license 
Can't wait to lose it to this song",1,@eitanslivko8600,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
The band of the world love you iron maiden from shillong❤‍🩹,0,@EugaliusNongrum,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
"I'll trade everything I have to go see these guys in December  (2024) at Allianz Park !

Maybe it's my last chance 😞",0,@FungoMaligno,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
Dave Murray fkn going off!! 👍🏼,1,@christosnikitakis6675,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
strange fucking illusion...,0,@n.jurenic,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
17th June,0,@stevengreenhow6935,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Does everyone know Bruce’s first job was in a bakery to count sachets of yeast. His boss said to him “ how many have you boxed today Bruce?” Bruce said…. 666 the number of the yeast, bread and cakes, were born to be released!",5,@justmadeit2,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
"Grew up listening to this.... ❤❤
Still kicks so hard 🎉🎉",0,@abhilashdahal1381,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
Coffee time,1,@drzdzislawvonkliprode6391,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
Peace. Morrnig in Poland,0,@drzdzislawvonkliprode6391,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
The sand of time for me are running looooooooooooooooooooowww 🤘🤘🤘🤘🇧🇷,0,@PursuerDark,False,9 months ago,Hallowed Be Thy Name (2015 Remaster),0
